Players,Values
Giuseppe Bellusci,350000.0
Louis Munteanu,350000.0
Mattia Zanotti,350000.0
Joscha Wosz,350000.0
Antonios Papadopoulos,350000.0
Lennard Maloney,350000.0
Niklas Hauptmann,350000.0
Antonio Mirante,300000.0
Emmanuel Ekong,300000.0
Mattia Finotto,300000.0
Luca Gemello,300000.0
Filippo Tripi,300000.0
Anthony Oyono,300000.0
Ousmane Ba,300000.0
Valon Behrami,300000.0
Josué Albert,300000.0
Justin Smith,300000.0
Jérémy Morel,300000.0
Julien Faussurier,300000.0
Khalid Boutaïb,300000.0
Bryan Teixeira,300000.0
Pierre Gibaud,300000.0
Jérôme Phojo,300000.0
Garissone Innocent,300000.0
Federico Peluso,300000.0
Elies Mahmoud,300000.0
Saulo Decarli,300000.0
Anselmo García MacNulty,300000.0
Jan Olschowsky,300000.0
Kimberly Ezekwem,300000.0
Norman Theuerkauf,300000.0
Jonas Urbig,300000.0
Philipp Pentke,300000.0
Fabrice Hartmann,300000.0
Luca Plogmann,300000.0
Philipp Tschauner,300000.0
Nicola Rauti,300000.0
Jacopo Furlan,300000.0
Giorgio Cittadini,300000.0
Óscar Pinchi,300000.0
Matteo Scozzarella,300000.0
Antonino Barillà,300000.0
Bryan Cabezas,300000.0
Filippo Distefano,300000.0
Vincenzo Fiorillo,300000.0
Marvin Obuz,300000.0
Oscar Schönfelder,300000.0
Luca Philipp,300000.0
Morten Behrens,300000.0
Tarsis Bonga,300000.0
Enrique Herrero,300000.0
Simone Panada,300000.0
Bica,300000.0
Yannick Cahuzac,300000.0
Mark Gillespie,300000.0
Remi Matthews,300000.0
Keenan Appiah-Forson,300000.0
Harrison Ashby,300000.0
Jude Soonsup-Bell,300000.0
Tyler Smith,300000.0
James Shea,300000.0
Ellery Balcombe,300000.0
Danny Hylton,300000.0
Finley Burns,300000.0
John Ruddy,300000.0
Brandon Austin,300000.0
Dion Pereira,300000.0
Scott Carson,300000.0
Xavier Simons,300000.0
Max Woltman,300000.0
Sekou Yansané,300000.0
Elijah Dixon-Bonner,300000.0
Harvey Blair,300000.0
Gaëtan Bong,300000.0
Kaine Kesler-Hayden,300000.0
Diego Conde,300000.0
Raúl Parra,300000.0
Daniel Carriço,300000.0
Luis López,300000.0
Iker Benito,300000.0
Yassin Fekir,300000.0
Álex Sola,300000.0
Pedro Benito,300000.0
Alfon González,300000.0
Unai Dufur,300000.0
Cristo Romero,300000.0
Guillem Jaime,300000.0
Pepe Sánchez,300000.0
Will Norris,300000.0
Alex Palmer,300000.0
Marcel Lavinier,300000.0
Elliot Thorpe,300000.0
Peter Kioso,300000.0
Juan Villar,300000.0
Lewis Dobbin,300000.0
Rafa Mújica,300000.0
Armando Sadiku,300000.0
Steve Mvoué,300000.0
Redwan Bourlès,300000.0
Mamady Bangré,300000.0
Ibrahima Baldé,300000.0
Matthieu Dreyer,300000.0
Mohamed Achi,300000.0
Yllan Okou,300000.0
Ugo Bertelli,300000.0
Noa Cervantes,300000.0
Petar Skuletic,300000.0
Djeidi Gassama,300000.0
Kenny Nagera,300000.0
Clau Mendes,300000.0
Toni Fuidias,300000.0
Iker Álvarez,300000.0
Nacho Quintana,300000.0
Ellis Simms,300000.0
Jordan Smith,300000.0
Adlène Guédioura,300000.0
Adrián Ortolá,300000.0
Filip Jörgensen,300000.0
Juan Carlos,300000.0
Raúl Navas,300000.0
Mario Suárez,300000.0
Jokin Ezkieta,300000.0
Maikel Mesa,300000.0
Adrián Butzke,300000.0
Salva Sevilla,300000.0
Alex Suárez,300000.0
Leo Román,300000.0
Victor De Lucia,275000.0
Marco Pasalic,275000.0
Ben Bobzien,250000.0
Alfonso Pastor,250000.0
Sergio Barcia,250000.0
Sergio Santos,250000.0
Luis Bilbao,250000.0
Nicolò Cavuoti,250000.0
Ugo Raghouber,250000.0
Niklas Lomb,250000.0
Aymeric Ahmed,250000.0
Raman Chibsah,250000.0
Laurenz Dehl,250000.0
Tom Weilandt,250000.0
Adrian Stanilewicz,250000.0
Abdenego Nankishi,250000.0
Göktan Gürpüz,250000.0
Yanis Guermouche,250000.0
Jakob Busk,250000.0
Vitus Eicher,250000.0
Falko Michel,250000.0
Luca Gagliano,250000.0
Ramzi Aya,250000.0
Eljon Toci,250000.0
David Oberhauser,250000.0
Dan Chesters,250000.0
Filippo Terracciano,250000.0
Anthony Mancini,250000.0
Dane Scarlett,250000.0
Kyron Gordon,250000.0
Cameron Jerome,250000.0
David Martin,250000.0
Lee Grant,250000.0
Carlos Mendes,250000.0
Phil Bardsley,250000.0
Jérôme Hergault,250000.0
Jonathan Varane,250000.0
Abdoulaye Sylla,250000.0
Alexandre Bonnet,250000.0
Aristide Wam,250000.0
Amay Caprice,250000.0
Denis Franchi,250000.0
Samuele Damiani,250000.0
Biagio Meccariello,250000.0
Joan González,250000.0
Tiago Ribeiro,250000.0
Andy Lonergan,250000.0
Marlon Fossey,250000.0
Zeno Ibsen Rossi,250000.0
Scott Banks,250000.0
Zak Brunt,250000.0
Mirko Gori,250000.0
Naël Jaby,250000.0
Enzo Tchato,250000.0
Ylan Gomes,250000.0
Noah Françoise,250000.0
Malcolm Barcola,250000.0
Kléri Serber,250000.0
Jonathan Pitou,250000.0
Kayne Bonnevie,250000.0
Aylan Benyahia-Tani,250000.0
Tom Rapnouil,250000.0
Raúl Asencio,250000.0
Jacopo Fazzini,250000.0
Luigi Samele,250000.0
Romario Benzar,250000.0
Freddie Potts,250000.0
Lukas Klitten,250000.0
Mattia Sangalli,250000.0
Ilario Monterisi,225000.0
Luca Bazzoli,225000.0
Denis Petric,200000.0
Irvyn Lomami,200000.0
Enzo Valentim,200000.0
Yannis M'Bemba,200000.0
Saël Kumbedi,200000.0
Oussama Targhalline,200000.0
Koffi,200000.0
Eiji Kawashima,200000.0
Yann Lienard,200000.0
Cristian Rivero,200000.0
Joseda Menargues,200000.0
Javi Castro,200000.0
Hugo González,200000.0
Bryan Zaragoza,200000.0
Ibrahim Diakité,200000.0
Josué Casimir,200000.0
Cheick Souaré,200000.0
Neyder Lozano,200000.0
Pablo Pagis,200000.0
Yadaly Diaby,200000.0
Juan María Alcedo,200000.0
Óscar Ureña,200000.0
Pau Martínez,200000.0
Pau Víctor,200000.0
Kike Hermoso,200000.0
José Ángel Carmona,200000.0
Raúl Fernández,200000.0
José Calderón,200000.0
Antonio Zarzana,200000.0
Saúl Coco,200000.0
Manolo Reina,200000.0
Marc Baró,200000.0
Ricard Artero,200000.0
Lazar Carevic,200000.0
João Costa,200000.0
Elias Damergy,200000.0
Thibault Tamas,200000.0
Mohamed Cissé,200000.0
Soungoutou Magassa,200000.0
Samba Sow,200000.0
Matis Carvalho,200000.0
Grégoire Coudert,200000.0
Yannick Pandor,200000.0
Exaucé Mpembele Boula,200000.0
Gaël Nsombi,200000.0
Rocco Ascone,200000.0
Manuel Cabit,200000.0
Baptiste Mouazan,200000.0
Junior Kadile,200000.0
Jesús Owono,200000.0
Maksim Paskotsi,200000.0
Unai Veiga,200000.0
Daniel Klein,200000.0
Dudu,200000.0
Dominik Becker,200000.0
Kyu-hyun Park,200000.0
Moritz Römling,200000.0
Tjark Ernst,200000.0
Eniss Shabani,200000.0
André Leipold,200000.0
Ben Klefisch,200000.0
Mathis Bruns,200000.0
Jannis Lang,200000.0
Darío Ramos,200000.0
Maximilian Somnitz,200000.0
Philipp Schulze,200000.0
Tim Civeja,200000.0
Florian Schock,200000.0
Nahuel Noll,200000.0
Luis Hartwig,200000.0
Stefan Drljaca,200000.0
Christian Marques,200000.0
Ryan Alebiosu,200000.0
Dylan Williams,200000.0
Caleb Chukwuemeka,200000.0
Reece Hannam,200000.0
Bobby Thomas,200000.0
Tyler Onyango,200000.0
Lewis Richardson,200000.0
Elliot Anderson,200000.0
Andreas Söndergaard,200000.0
Louie Moulden,200000.0
Paris Maghoma,200000.0
Viljami Sinisalo,200000.0
Lamare Bogarde,200000.0
Harry Isted,200000.0
Jan Schröder,200000.0
Fabio Schneider,200000.0
Jens Grahl,200000.0
Eugenio Lamanna,200000.0
Aitor Paredes,200000.0
Antonio Pacheco,200000.0
Ale García,200000.0
Diego Fuoli,200000.0
Lanchi,200000.0
Jamal Baptiste,200000.0
Sebastiano Desplanches,200000.0
Lasse Rieß,200000.0
Manuel Gasparini,200000.0
William Rovida,200000.0
Luigi Palomba,200000.0
Julian Kristoffersen,200000.0
Riccardo Ladinetti,200000.0
Mattia Pagliuca,200000.0
Andrea D'Aniello,200000.0
Isaías Delpupo,200000.0
Yeferson Paz,200000.0
Jannik Horz,200000.0
Gabriel Paletta,200000.0
Dennis Stojkovic,200000.0
Marco Bleve,200000.0
Federico Zuccon,200000.0
Zsombor Senkó,200000.0
Samuele Angori,200000.0
Timo Kern,200000.0
Samir Ujkani,200000.0
Jacopo Sassi,200000.0
Ebenezer Annan,200000.0
Giacomo Satalino,200000.0
Kacper Urbanski,200000.0
Nicolò Brighenti,200000.0
Mattia Vitale,175000.0
Laurens Serpe,175000.0
Capita,175000.0
Louis Torres,150000.0
Paolo Sciortino,150000.0
Mamadou Camara,150000.0
Madyan Sounni,150000.0
Fouad El Maach,150000.0
Aurélien Platret,150000.0
Noam Bonnet,150000.0
Teddy Boulhendi,150000.0
Bilal Nadir,150000.0
Eric Ayiah,150000.0
Florian Baranik,150000.0
Fabio Vanni,150000.0
Tommaso De Nipoti,150000.0
Alexander Satariano,150000.0
Lohann Doucet,150000.0
Antonio Vergara,150000.0
Marius Adamonis,150000.0
Steeve-Mike Eyango,150000.0
Matevz Dajcar,150000.0
Giacomo Manzari,150000.0
Sergio Kalaj,150000.0
Hubert Idasiak,150000.0
Ronny Labonne,150000.0
Nicolas Penneteau,150000.0
Nick Proschwitz,150000.0
Gianluca Schäfer,150000.0
John Peter Sesay,150000.0
Simon Straudi,150000.0
Julian Stark,150000.0
Melvin Ramusovic,150000.0
Romario Rösch,150000.0
Kaito Mizuta,150000.0
Samuel Koeberlé,150000.0
Aboubakar Sidibé,150000.0
Alaa Bellaarouch,150000.0
Antoine Mendy,150000.0
Sedrick Kalombo,150000.0
Alessio Rizza,150000.0
Christian Aucelli,150000.0
Robin Voisine,150000.0
Jules Raux,150000.0
Maxime Wackers,150000.0
Leny Yoro,150000.0
Stéphane Zobo,150000.0
Thomas Himeur,150000.0
Lucas Margueron,150000.0
Simon Ramet,150000.0
Carlos Baleba,150000.0
Noé Sow,150000.0
Fred Gnalega,150000.0
Filippo Frison,150000.0
Thomas Callens,150000.0
Teddy Bartouche,150000.0
Pietro Boer,150000.0
Mattia Florio,150000.0
Luca Stanga,150000.0
Andreas Jungdal,150000.0
Enrico Di Gesù,150000.0
Alexandru Borbei,150000.0
Matthew Garbett,150000.0
Marvin Elimbi,150000.0
Yannis Nahounou,150000.0
Giorgi Gagua,150000.0
Abdel Abqar,150000.0
Emmanuel Longelo,150000.0
Unai Marrero,150000.0
Pedro Ortiz,150000.0
Carlos Gilbert,150000.0
Mamadou Sylla,150000.0
Fernando Medrano,150000.0
Gaizka Campos,150000.0
Ateef Konaté,150000.0
Kike Salas,150000.0
Thomas Giaquinto,150000.0
Genar Fornés,150000.0
Femi Seriki,150000.0
Zak Swanson,150000.0
Kacper Lopata,150000.0
Ben Chrisene,150000.0
Sil Swinkels,150000.0
Hayden Lindley,150000.0
Kebba Badjie,125000.0
Simone Ianesi,125000.0
Gabriel Haider,125000.0
Noah König,125000.0
Fabian Rüth,125000.0
Steve Kroll,125000.0
Ensar Arslan,125000.0
Nicolas Feldhahn,125000.0
Leonardo Pezzola,125000.0
Luka Koblar,125000.0
Davide Costanzo,125000.0
Gioele Zacchi,125000.0
Christian Pierobon,125000.0
Mattia Chiesa,100000.0
Iurie Iovu,100000.0
Alessandro Russo,100000.0
Klemen Hvalic,100000.0
Andrei Motoc,100000.0
Simone Aresti,100000.0
Federico Marchetti,100000.0
Antonio Russo,100000.0
Francesco Rossi,100000.0
Marius Ros,100000.0
Ryan Bakayoko,100000.0
Danley Jean Jacques,100000.0
Mathis Clairicia,100000.0
Aïman Maurer,100000.0
Yacouba Barry,100000.0
Abdoul Ouattara,100000.0
Noah Zilliox,100000.0
Bamo Meïté,100000.0
Axel Camblan,100000.0
Oliver Kamdem,100000.0
Lorenzo Andrenacci,100000.0
Brennan Camp,100000.0
Simone Stampete,100000.0
Alessio Maestrelli,100000.0
Edoardo Pieragnolo,100000.0
Marco Molla,100000.0
Gianluca Pegolo,100000.0
Salim Abubakar,100000.0
Samuele Vitale,100000.0
Alberto Milan,100000.0
Destiny Egharevba,100000.0
Marco Ballarini,100000.0
Riccardo Pinzi,100000.0
Omar Khailoti,100000.0
Daniele Sommariva,100000.0
Vittorio Agostinelli,100000.0
Andrea Tabanelli,100000.0
Antonio Rosati,100000.0
Marco Bertini,100000.0
Baptiste Boit,100000.0
Hamza Haoudi,100000.0
Emil Roback,100000.0
Karim Mohamed,100000.0
Dany Jean,100000.0
Pablo Pérez,100000.0
Jake Eastwood,100000.0
Miguel Ángel Brau,100000.0
Max Haygarth,100000.0
Juan Flere,100000.0
Javi Robles,100000.0
Antonio Marchena,100000.0
Pedro Alemañ,100000.0
Alan Godoy,100000.0
Cheikh Kane Sarr,100000.0
Álex Balboa,100000.0
Dani Rebollo,100000.0
Coke Carrillo,100000.0
Alexandru Tirlea,100000.0
Josh Neufville,100000.0
Dominic Schmidt,100000.0
Mika Schroers,100000.0
Fabian Eutinger,100000.0
Timothé Rupil,100000.0
Jonas Kersken,100000.0
Niklas Klinger,100000.0
Tom Gaal,100000.0
Tim Seifert,100000.0
Paul Tschernuth,100000.0
Paul Grave,100000.0
Gianni Mollo,100000.0
Mamadou Doucouré,100000.0
Arnau Ortiz,100000.0
Kyle Taylor,100000.0
David Vicente,100000.0
Marcelo Pitaluga,100000.0
Adrien Louveau,100000.0
Malcom Musquet,100000.0
Will Dennis,100000.0
Redouane Halhal,100000.0
Carlos Rojas,100000.0
Ángel Algobia,100000.0
Ander Iru,100000.0
Ángel Jiménez,100000.0
Gabri Martínez,100000.0
Juan Satoca,100000.0
Kaur Kivila,75000.0
Stephan Fürstner,75000.0
Leon Müller,75000.0
Dejan Galjen,75000.0
Emin Hasić,75000.0
Guido Guerrieri,75000.0
Andrei Anton,75000.0
Asan Mata,75000.0
Mario Perrone,75000.0
Benedetto Barba,75000.0
Angelo Guida,75000.0
Jasper Samooja,75000.0
Stefano Rubbi,75000.0
Mattia Felici,75000.0
Federico Bevilacqua,75000.0
Milan Kremenovic,75000.0
Romano Floriani,75000.0
Valerio Biagini,75000.0
Riccardo Castagnaviz,75000.0
Nicolò Cocetta,75000.0
Amadou Samoura,50000.0
Azamat Uriev,50000.0
Mohamed Koné,50000.0
Farès Chaïbi,50000.0
Yassine Kechta,50000.0
Memel Lasme,50000.0
Lukas Jensen,50000.0
Alessio Furlanetto,50000.0
Antonio Santurro,50000.0
Mattia Damiani,50000.0
Marco Raina,50000.0
Rok Vodisek,50000.0
Alessandro Berardi,50000.0
Jonathan Spedalieri,50000.0
Mattia Turra,50000.0
Edoardo Piana,50000.0
Álex Sala,50000.0
Davide Marfella,50000.0
Victor Aznar,50000.0
Adrián González,50000.0
Isaac Hernández,50000.0
Alfonso Liceras,50000.0
Adrián Rodríguez,50000.0
David Cuenca,50000.0
Yoel Ramírez,50000.0
Santi García,50000.0
Jacopo Fedrizzi,50000.0
Jacopo De Matteis,50000.0
Sam Beckwith,50000.0
Giuseppe Marcianò,50000.0
Fabio Cortinovis,50000.0
Salvatore D'Elia,50000.0
Lorenzo Codutti,50000.0
Damian Las,50000.0
Christian Saydee,50000.0
Richard Weil,50000.0
Antonio Pio Iervolino,50000.0
Pol Salvador,50000.0
Eugenio Fusco,25000.0
Matthias Köbbing,25000.0
Moussa Mané,25000.0
Lado Akhalaia,25000.0
Raed Jaziri,25000.0
Carmine Iannone,25000.0
Matteo Carnelos,25000.0
Nicola Borghetto,25000.0
Mamor Niang,25000.0
Gianluca Ravarelli,10000.0
Lorenzo Cannavale,10000.0
