Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Guedes Gonçalo,25,"FW,MF",13,8,707,1,1,0,1,0,19,6,31.6,0.05,0.17,18.4,1,138,201,68.7,2297,526,27,3.44,15,3,1,2,5,1,1,0.13,1,0,0,0,0,0,8,6,5,62.5,4,1,9,2,0
Gomes João,21,MF,11,7,653,1,0,0,5,0,4,2,50.0,0.25,0.50,20.7,0,250,322,77.6,3832,878,14,1.93,9,0,1,2,2,0,2,0.28,1,0,0,1,0,0,29,13,13,56.5,12,4,33,11,0
Traoré Boubacar,20,MF,10,4,411,0,1,0,2,0,3,0,0.0,0.00,,29.3,0,118,149,79.2,1952,617,6,1.32,6,0,0,0,0,0,2,0.44,2,0,0,0,0,0,12,5,3,42.9,4,7,19,1,0
Dendoncker Leander,27,MF,4,2,214,0,0,0,0,0,3,2,66.7,0.00,0.00,16.7,0,86,99,86.9,1466,282,4,1.68,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,4,2,2,66.7,2,9,13,4,0
Rice Declan,23,MF,37,36,"3,273",4,1,0,5,0,35,8,22.9,0.11,0.50,23.6,1,1846,2135,86.5,33652,9456,100,2.75,86,7,1,1,2,3,6,0.16,6,0,0,0,0,0,79,38,31,62.0,45,63,142,58,0
Bowen Jarrod,25,"FW,MF",38,36,"3,233",6,5,1,2,0,73,21,28.8,0.07,0.24,16.2,1,552,881,62.7,8725,2552,108,3.01,58,15,10,13,10,2,14,0.39,6,3,0,2,3,0,39,16,16,28.1,47,36,75,25,0
Fabiański Łukasz,37,GK,36,36,"3,111",0,0,0,1,0,0,0,,,,,0,598,930,64.3,18882,15094,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,1,50.0,1,0,2,10,1
Souček Tomáš,27,MF,36,32,"2,815",2,3,0,3,0,34,13,38.2,0.06,0.15,10.8,0,709,994,71.3,11602,3417,52,1.66,41,0,0,8,1,2,3,0.10,2,0,0,1,0,0,77,37,28,48.3,42,53,130,71,3
Paquetá Lucas,24,MF,28,27,"2,151",4,3,1,5,0,52,14,26.9,0.06,0.21,19.2,1,907,1157,78.4,14158,4393,79,3.30,57,1,4,8,6,3,12,0.50,6,0,1,3,2,0,71,53,27,40.9,41,16,87,31,0
Kehrer Thilo,25,DF,27,25,"2,230",0,2,0,4,0,8,1,12.5,0.00,0.00,18.4,0,927,1112,83.4,16374,6006,24,0.97,17,4,0,3,0,0,4,0.16,2,1,0,1,0,0,43,24,21,47.7,16,34,77,76,1
Cresswell Aaron,32,DF,28,24,"2,235",0,1,0,3,0,9,1,11.1,0.00,0.00,22.5,4,1127,1448,77.8,18285,8587,73,2.94,43,27,0,2,1,0,1,0.04,0,1,0,0,0,0,21,11,12,38.7,21,27,48,56,0
Coufal Vladimír,29,DF,27,24,"2,136",0,1,0,5,0,6,0,0.0,0.00,,25.7,0,730,1174,62.2,12756,6471,52,2.19,36,13,0,1,2,0,3,0.13,2,1,0,0,0,0,58,31,36,70.6,24,38,96,70,0
Zouma Kurt,27,DF,25,24,"1,989",2,0,0,0,0,19,5,26.3,0.11,0.40,10.1,0,701,831,84.4,13480,4437,9,0.41,7,1,0,1,0,0,2,0.09,1,0,0,1,0,0,9,4,5,62.5,17,30,39,120,1
Benrahma Saïd,26,"FW,MF",35,22,"2,069",6,3,4,0,0,69,23,33.3,0.03,0.09,21.9,5,597,796,75.0,8154,2088,92,4.00,68,2,11,8,3,0,5,0.22,4,0,1,0,0,0,25,15,11,40.7,23,9,34,13,0
Antonio Michail,32,FW,33,21,"1,829",5,3,0,2,0,39,13,33.3,0.13,0.38,11.6,0,186,348,53.4,2663,501,39,1.92,24,0,6,4,5,0,9,0.44,6,0,2,1,0,0,14,7,3,25.0,13,5,19,9,0
Aguerd Nayef,26,DF,18,17,"1,595",2,0,0,4,0,12,2,16.7,0.17,1.00,9.9,0,599,763,78.5,12203,5332,14,0.79,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0,27,18,13,65.0,26,18,45,79,2
Fornals Pablo,26,"FW,MF",32,17,"1,503",3,1,0,0,0,27,7,25.9,0.11,0.43,22.6,0,557,772,72.2,9313,2676,57,3.41,48,4,1,3,0,1,3,0.18,2,0,1,0,0,0,30,15,13,38.2,16,14,44,9,0
Palmieri Emerson,27,DF,22,16,"1,320",1,0,0,2,0,11,5,45.5,0.09,0.20,14.5,0,572,729,78.5,7910,2912,29,1.98,20,4,1,1,2,1,0,0.00,0,0,0,0,0,0,26,14,12,50.0,17,15,41,36,0
Ogbonna Angelo,34,DF,16,13,"1,237",0,0,0,0,0,3,0,0.0,0.00,,12.6,0,332,415,80.0,6299,2059,6,0.44,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,11,4,5,50.0,11,17,28,74,1
Scamacca Gianluca,23,FW,16,11,926,3,0,0,3,0,30,10,33.3,0.10,0.30,18.7,1,118,177,66.7,2014,378,24,2.33,20,0,1,2,0,1,1,0.10,1,0,0,0,0,0,10,5,2,100.0,3,4,14,5,0
Johnson Ben,22,DF,17,9,866,0,0,0,0,0,2,1,50.0,0.00,0.00,21.2,0,395,535,73.8,6958,2496,8,0.83,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,20,14,12,66.7,12,9,29,28,1
Dawson Craig,32,DF,8,8,720,0,0,0,2,0,6,1,16.7,0.00,0.00,15.1,0,245,310,79.0,5404,2170,12,1.50,10,0,0,1,1,0,1,0.12,0,0,0,0,1,0,10,6,4,66.7,9,6,16,26,0
Ings Danny,30,FW,17,7,775,2,2,0,1,0,15,4,26.7,0.13,0.50,11.2,0,92,148,62.2,1111,302,12,1.40,11,0,1,0,0,0,3,0.35,3,0,0,0,0,0,9,8,5,35.7,8,3,12,5,0
Downes Flynn,23,MF,21,7,762,0,0,0,2,0,4,1,25.0,0.00,0.00,14.6,0,289,331,87.3,4062,921,13,1.54,8,0,0,3,2,0,0,0.00,0,0,0,0,0,0,16,9,6,50.0,15,7,23,6,0
Areola Alphonse,29,GK,5,2,309,0,0,0,0,0,0,0,,,,,0,67,92,72.8,1737,1323,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Lanzini Manuel,29,"MF,FW",10,2,252,1,0,0,0,0,3,1,33.3,0.33,1.00,23.1,0,146,175,83.4,2221,522,4,1.43,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2,2,2,33.3,2,2,4,0,0
Cornet Maxwel,25,FW,14,2,245,0,0,0,0,0,9,2,22.2,0.00,0.00,12.5,0,72,97,74.2,942,166,6,2.23,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0,7,3,4,66.7,6,2,9,3,0
Mubama Divin,17,FW,3,0,38,0,0,0,0,0,0,0,,,,,0,5,8,62.5,108,37,2,4.74,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,,0,0,1,0,0
Coventry Conor,22,"MF,FW",1,0,1,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Lerma Jefferson,27,MF,37,37,"3,252",5,0,0,7,0,35,10,28.6,0.14,0.50,17.6,0,1317,1611,81.8,20458,7229,47,1.30,42,2,0,2,1,0,1,0.03,1,0,0,0,0,0,50,30,20,44.4,32,47,97,91,1
Smith Adam,31,DF,37,34,"2,943",0,1,0,11,0,5,1,20.0,0.00,0.00,16.2,0,953,1264,75.4,16233,6898,29,0.89,25,1,0,2,0,1,2,0.06,2,0,0,0,0,0,49,29,29,48.3,30,25,74,81,1
Billing Philip,26,"MF,FW",36,34,"2,764",7,1,0,5,0,38,18,47.4,0.18,0.39,18.3,5,813,1055,77.1,11823,3165,54,1.76,41,2,5,5,1,0,6,0.20,4,0,0,2,0,0,63,36,11,27.5,48,31,94,58,1
Solanke Dominic,24,"FW,MF",33,32,"2,860",6,7,0,2,0,76,28,36.8,0.08,0.21,12.8,0,363,533,68.1,4673,1106,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,15,9,5,22.7,26,6,21,46,0
Senesi Marcos,25,DF,31,29,"2,491",2,0,0,7,0,8,2,25.0,0.25,1.00,9.1,0,1064,1322,80.5,21380,9358,16,0.58,14,1,0,1,0,0,3,0.11,3,0,0,0,0,0,50,35,23,53.5,38,43,93,146,2
Neto,33,GK,27,27,"2,385",0,0,0,4,0,0,0,,,,,0,521,833,62.5,15893,12592,2,0.08,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,3,1,3,100.0,0,0,3,10,3
Mepham Chris,24,DF,26,24,"2,199",0,0,0,7,0,8,4,50.0,0.00,0.00,9.8,0,870,1041,83.6,16273,5694,8,0.33,6,0,0,2,0,0,0,0.00,0,0,0,0,0,0,45,22,19,63.3,40,30,75,152,0
Kelly Lloyd,23,DF,23,23,"2,040",0,2,0,3,0,3,0,0.0,0.00,,8.9,0,934,1164,80.2,17585,7174,16,0.71,13,1,0,1,1,0,2,0.09,2,0,0,0,0,0,33,18,13,68.4,26,26,59,101,1
Christie Ryan,27,"MF,FW",32,22,"1,834",1,1,0,2,0,33,9,27.3,0.03,0.11,14.0,0,521,651,80.0,8356,2028,66,3.24,48,5,5,5,3,0,4,0.20,3,0,0,1,0,0,34,22,14,28.6,16,26,60,20,0
Tavernier Marcus,23,"MF,FW",23,19,"1,743",5,4,0,1,0,37,14,37.8,0.14,0.36,17.3,2,510,724,70.4,8048,2431,48,2.48,31,7,5,3,2,0,8,0.41,3,2,1,2,0,0,33,22,11,34.4,25,9,42,23,0
Cook Lewis,25,MF,28,18,"1,720",0,2,0,4,0,6,0,0.0,0.00,,28.7,2,593,751,79.0,9922,3136,39,2.04,27,8,0,0,1,3,4,0.21,2,1,0,0,0,1,37,22,18,42.9,29,23,60,31,0
Zemura Jordan,22,DF,19,17,"1,454",0,1,0,1,0,4,0,0.0,0.00,,12.9,0,423,594,71.2,6117,3247,35,2.17,25,0,6,2,2,0,2,0.12,2,0,0,0,0,0,39,24,23,53.5,31,16,55,32,0
Ouattara Dango,20,"MF,FW",19,15,"1,241",1,3,0,1,0,26,5,19.2,0.04,0.20,14.3,0,210,334,62.9,3297,1069,44,3.19,26,1,8,4,4,1,5,0.36,1,0,2,1,1,0,28,15,13,40.6,20,13,41,29,1
Stephens Jack,28,DF,15,13,"1,173",0,0,0,3,0,2,1,50.0,0.00,0.00,5.2,0,446,543,82.1,8713,3133,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,15,11,6,60.0,23,16,31,53,0
Moore Kieffer,29,FW,27,12,"1,279",4,0,0,1,0,23,8,34.8,0.17,0.50,11.2,0,212,360,58.9,2944,495,18,1.26,14,0,1,0,3,0,2,0.14,2,0,0,0,0,0,14,11,5,31.3,12,1,15,26,0
Rothwell Joe,27,MF,20,12,"1,016",0,1,0,1,0,3,2,66.7,0.00,0.00,24.1,1,385,457,84.2,6524,1662,24,2.12,16,6,1,1,0,0,2,0.18,1,1,0,0,0,0,20,13,7,33.3,14,9,29,7,0
Anthony Jaidon,22,"MF,FW",30,11,"1,257",3,1,0,2,0,22,13,59.1,0.14,0.23,19.3,2,387,526,73.6,5818,1610,38,2.72,28,3,4,1,1,1,4,0.29,2,0,1,0,1,0,30,17,8,33.3,30,10,40,19,0
Travers Mark,23,GK,12,11,"1,035",0,0,0,0,0,0,0,,,,,0,281,368,76.4,7963,5655,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,1,0,0,6,0
Fredericks Ryan,29,DF,12,5,533,0,0,0,1,0,0,0,,,,,0,149,220,67.7,2139,735,5,0.84,4,0,1,0,0,0,1,0.17,1,0,0,0,0,0,3,2,1,25.0,7,1,4,27,0
Viña Matías,24,DF,12,5,458,2,0,0,1,0,9,6,66.7,0.22,0.33,18.6,0,140,185,75.7,2103,870,8,1.57,7,0,1,0,0,0,2,0.39,2,0,0,0,0,0,19,11,14,46.7,13,4,23,22,0
Junior Traorè Hamed,22,"FW,MF",7,5,427,0,0,0,0,0,6,0,0.0,0.00,,17.1,1,109,178,61.2,1850,775,20,4.22,12,7,1,0,0,0,1,0.21,1,0,0,0,0,0,17,11,6,33.3,9,2,19,1,0
Stacey Jack,26,DF,10,3,299,0,0,0,2,0,1,0,0.0,0.00,,16.0,0,74,130,56.9,1088,392,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,4,2,40.0,3,5,10,15,0
Zabarnyi Illia,19,DF,5,3,299,0,0,0,0,0,0,0,,,,,0,184,200,92.0,3523,1083,1,0.30,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,4,2,3,42.9,7,3,7,14,0
Pearson Ben,27,MF,7,3,286,0,0,0,1,0,2,1,50.0,0.00,0.00,25.2,0,108,134,80.6,1814,501,2,0.63,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,7,3,1,33.3,4,2,9,6,0
Semenyo Antoine,22,"FW,MF",11,2,258,1,0,0,0,0,3,1,33.3,0.33,1.00,17.2,0,38,57,66.7,543,153,7,2.44,3,0,2,1,1,0,0,0.00,0,0,0,0,0,0,1,0,1,16.7,10,2,3,4,0
Gibbs-White Morgan,22,"MF,FW",35,34,"2,971",5,8,2,5,0,57,19,33.3,0.05,0.16,20.0,3,659,1078,61.1,10717,3931,119,3.60,72,27,9,6,2,3,12,0.36,6,3,1,2,0,0,26,14,11,34.4,23,14,40,15,0
Johnson Brennan,21,"FW,MF",38,33,"2,934",8,3,1,6,0,52,24,46.2,0.13,0.29,16.6,0,291,505,57.6,4220,809,55,1.69,36,0,6,7,5,1,11,0.34,5,0,1,3,2,0,34,20,8,28.6,30,5,39,7,1
Lodi Renan,24,DF,28,26,"2,214",0,1,0,7,0,15,0,0.0,0.00,,19.9,2,583,877,66.5,10215,3529,30,1.22,22,6,0,1,1,0,4,0.16,3,0,0,1,0,0,52,39,33,50.0,25,33,85,74,0
Freuler Remo,30,MF,28,24,"2,161",0,0,0,4,0,8,1,12.5,0.00,0.00,20.0,0,664,836,79.4,9828,3216,29,1.21,27,1,0,1,0,0,0,0.00,0,0,0,0,0,0,43,23,19,44.2,36,29,72,45,0
Aurier Serge,29,DF,24,22,"1,943",1,0,0,2,0,9,3,33.3,0.11,0.33,16.2,0,667,943,70.7,10182,4393,26,1.20,21,2,0,0,2,1,1,0.05,0,1,0,0,0,0,64,41,23,69.7,34,29,93,75,0
Worrall Joe,25,DF,30,21,"2,224",1,0,0,6,0,7,2,28.6,0.14,0.50,12.2,0,891,1157,77.0,18605,7188,16,0.65,14,1,0,0,1,0,0,0.00,0,0,0,0,0,0,53,25,25,71.4,33,26,79,111,1
Yates Ryan,24,MF,26,21,"1,837",0,2,0,5,0,26,5,19.2,0.00,0.00,16.8,0,455,592,76.9,7587,1812,24,1.18,18,0,0,4,2,0,3,0.15,1,0,0,2,0,0,38,19,14,63.6,26,10,48,44,0
Williams Neco,21,DF,31,20,"1,882",1,0,0,7,0,25,7,28.0,0.04,0.14,21.2,2,533,840,63.5,9565,3461,39,1.86,23,4,4,2,3,3,2,0.10,1,0,0,1,0,0,72,47,38,53.5,33,33,105,48,0
Mangala Orel,24,MF,27,20,"1,550",1,1,0,3,0,9,3,33.3,0.11,0.33,20.7,0,411,514,80.0,6178,1807,13,0.76,11,0,0,0,2,0,1,0.06,1,0,0,0,0,0,28,20,12,41.4,21,23,51,15,0
McKenna Scott,25,DF,20,19,"1,571",0,0,0,4,0,2,0,0.0,0.00,,8.2,0,569,727,78.3,11331,4319,10,0.57,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0,12,7,6,60.0,20,12,24,85,1
Henderson Dean,25,GK,18,18,"1,620",0,0,0,2,0,0,0,,,,,0,425,671,63.3,12543,8838,3,0.17,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,12,1
Navas Keylor,35,GK,17,17,"1,529",0,0,0,2,0,0,0,,,,,0,306,534,57.3,10310,8282,3,0.18,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,1,1,11,1
Awoniyi Taiwo,24,FW,27,17,"1,404",10,1,0,2,0,35,15,42.9,0.29,0.67,11.8,0,143,223,64.1,1675,300,25,1.60,18,0,2,2,2,1,4,0.26,2,0,1,1,0,0,17,10,6,60.0,18,4,21,20,0
Felipe,33,DF,16,15,"1,418",0,1,0,4,0,13,1,7.7,0.00,0.00,9.0,0,411,568,72.4,7998,3250,15,0.95,10,0,0,4,1,0,1,0.06,1,0,0,0,0,0,42,23,24,58.5,34,36,78,90,0
Niakhate Moussa,26,DF,14,14,"1,163",0,0,0,1,0,6,3,50.0,0.00,0.00,12.4,0,265,391,67.8,5245,2626,9,0.70,4,5,0,0,0,0,1,0.08,0,1,0,0,0,0,18,9,11,50.0,18,19,37,60,0
Danilo,21,MF,13,12,976,3,2,0,1,0,15,4,26.7,0.20,0.75,20.4,0,148,235,63.0,2539,979,23,2.12,17,1,3,1,1,0,6,0.55,5,0,1,0,0,0,18,7,6,24.0,26,9,27,19,0
Lingard Jesse,29,"FW,MF",17,12,923,0,0,0,1,0,10,2,20.0,0.00,0.00,19.3,0,236,297,79.5,3558,897,25,2.44,18,1,2,3,1,0,2,0.20,1,0,0,1,0,0,4,4,1,14.3,11,5,9,4,0
Cook Steve,31,DF,12,11,957,0,0,0,4,0,3,0,0.0,0.00,,14.2,0,369,459,80.4,7884,2511,6,0.56,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,4,5,71.4,16,12,20,51,0
Kouyaté Cheikhou,32,MF,21,10,882,1,0,0,3,0,6,5,83.3,0.17,0.20,19.4,0,185,246,75.2,2908,882,10,1.02,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,29,21,9,69.2,14,10,39,24,0
Toffolo Harry,26,DF,19,9,940,0,0,0,2,0,6,2,33.3,0.00,0.00,17.6,0,242,387,62.5,3806,1892,19,1.82,14,3,1,0,0,1,0,0.00,0,0,0,0,0,0,17,8,10,71.4,16,10,27,33,0
Boly Willy,31,DF,11,9,685,0,1,0,2,0,2,1,50.0,0.00,0.00,16.7,0,194,258,75.2,3706,1660,5,0.66,5,0,0,0,0,0,1,0.13,1,0,0,0,0,0,13,6,8,61.5,13,12,25,45,0
Dennis Emmanuel,24,"FW,MF",19,6,720,2,2,0,3,0,21,7,33.3,0.10,0.29,13.2,2,124,183,67.8,1860,382,25,3.12,14,1,2,2,6,0,3,0.37,2,0,0,0,1,0,17,11,8,47.1,13,2,19,6,0
O'Brien Lewis,23,MF,13,6,584,1,0,0,2,0,7,2,28.6,0.14,0.50,23.8,0,166,214,77.6,2785,650,21,3.24,14,0,1,1,3,2,0,0.00,0,0,0,0,0,0,16,9,6,50.0,13,5,21,9,0
Shelvey Jonjo,30,MF,8,6,540,0,0,0,2,0,6,0,0.0,0.00,,24.4,0,221,302,73.2,4761,1861,16,2.67,11,4,0,1,0,0,0,0.00,0,0,0,0,0,0,2,1,1,11.1,7,5,7,10,1
Wood Chris,30,FW,7,5,372,1,0,0,0,0,3,1,33.3,0.33,1.00,8.2,0,43,71,60.6,581,139,6,1.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,2,1,1,2,0
Tarkowski James,29,DF,38,38,"3,420",1,1,0,6,0,32,9,28.1,0.03,0.11,9.0,0,1322,1633,81.0,26359,10115,23,0.61,17,0,0,5,0,1,2,0.05,1,0,0,1,0,0,51,26,20,52.6,99,51,102,201,3
Iwobi Alex,26,"MF,FW",38,38,"3,378",2,7,0,2,0,42,15,35.7,0.05,0.13,21.0,0,1154,1536,75.1,20102,6570,120,3.20,91,9,8,7,3,2,9,0.24,8,0,0,0,1,0,69,37,33,50.8,41,25,94,29,0
Pickford Jordan,28,GK,37,37,"3,330",0,1,0,6,0,0,0,,,,,0,749,1312,57.1,25114,19603,10,0.27,4,6,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0.0,0,4,4,15,3
Gana Gueye Idrissa,32,MF,33,32,"2,577",0,1,0,7,0,15,6,40.0,0.00,0.00,25.1,1,1025,1226,83.6,16238,4278,51,1.78,36,0,1,2,7,5,3,0.10,2,0,0,0,0,1,97,57,31,51.7,50,56,153,34,3
Mykolenko Vitaliy,23,DF,34,30,"2,655",0,0,0,4,0,10,3,30.0,0.00,0.00,20.3,0,966,1292,74.8,15199,5874,46,1.56,41,1,0,2,2,0,3,0.10,2,0,0,1,0,0,58,34,28,54.9,50,46,104,99,0
Onana Amadou,20,MF,33,29,"2,488",1,2,0,9,0,34,6,17.6,0.03,0.17,16.8,0,816,980,83.3,13145,3007,45,1.63,35,0,1,2,5,2,2,0.07,2,0,0,0,0,0,72,43,30,71.4,25,37,109,39,0
McNeil Dwight,22,"FW,MF",36,28,"2,498",7,3,0,5,0,46,15,32.6,0.15,0.47,20.5,1,656,987,66.5,11288,3797,108,3.89,53,36,9,6,2,2,12,0.43,4,3,3,0,1,1,64,41,27,43.5,46,31,95,41,0
Gray Demarai,26,"FW,MF",33,27,"2,507",4,1,2,3,0,57,22,38.6,0.04,0.09,19.5,8,579,838,69.1,9843,2215,94,3.37,41,25,4,11,10,3,5,0.18,3,2,0,0,0,0,33,24,17,54.8,23,13,46,18,0
Coady Conor,29,DF,24,23,"2,096",1,1,0,2,0,4,2,50.0,0.25,0.50,8.5,0,1025,1209,84.8,21731,8337,17,0.73,15,0,0,1,1,0,1,0.04,1,0,0,0,0,0,14,9,7,46.7,21,14,28,88,3
Coleman Séamus,33,DF,23,20,"1,656",1,0,0,1,0,7,2,28.6,0.14,0.50,21.9,0,597,789,75.7,9624,3826,21,1.14,15,1,1,1,3,0,2,0.11,2,0,0,0,0,0,35,26,19,65.5,14,22,57,58,2
Doucouré Abdoulaye,29,MF,25,17,"1,533",5,2,0,6,1,20,8,40.0,0.25,0.63,13.2,0,430,548,78.5,5637,1333,45,2.65,38,0,3,2,0,2,3,0.18,3,0,0,0,0,0,31,20,12,32.4,26,13,44,11,0
Calvert-Lewin Dominic,25,FW,17,15,"1,165",2,1,1,3,0,30,9,30.0,0.03,0.11,11.8,0,131,221,59.3,1575,318,24,1.85,16,0,5,1,2,0,4,0.31,2,0,1,0,1,0,4,2,1,20.0,5,3,7,18,0
Patterson Nathan,20,"DF,MF",19,14,"1,279",0,0,0,3,0,8,1,12.5,0.00,0.00,18.2,0,488,649,75.2,7279,2596,20,1.41,16,1,0,0,2,1,0,0.00,0,0,0,0,0,0,49,24,29,54.7,24,15,64,45,0
Gordon Anthony,21,FW,16,12,"1,095",3,0,0,6,0,26,16,61.5,0.12,0.19,16.6,1,193,280,68.9,2905,625,23,1.89,13,0,1,6,1,2,0,0.00,0,0,0,0,0,0,34,22,8,34.8,19,4,38,11,0
Maupay Neal,25,FW,27,11,"1,118",1,0,0,4,0,32,13,40.6,0.03,0.08,14.3,0,190,253,75.1,2500,217,18,1.45,12,0,1,2,3,0,1,0.08,1,0,0,0,0,0,11,5,2,50.0,8,5,16,0,0
Keane Michael,29,DF,12,10,985,1,2,0,0,0,14,4,28.6,0.07,0.25,12.9,0,305,441,69.2,5849,2983,10,0.91,8,0,0,1,1,0,2,0.18,2,0,0,0,0,0,7,4,5,62.5,12,14,21,55,1
Godfrey Ben,24,DF,13,10,802,0,1,0,2,0,6,0,0.0,0.00,,13.1,0,182,281,64.8,3067,1252,4,0.45,4,0,0,0,0,0,2,0.22,2,0,0,0,0,0,20,11,11,37.9,12,8,28,33,1
Garner James,21,"MF,DF",16,7,804,0,1,0,3,0,9,3,33.3,0.00,0.00,22.3,1,256,353,72.5,4066,1400,19,2.13,13,3,1,1,1,0,2,0.22,2,0,0,0,0,0,16,13,9,47.4,9,12,28,13,0
Mina Yerry,27,DF,7,7,594,2,0,0,2,0,8,4,50.0,0.25,0.50,8.4,0,286,325,88.0,4935,1808,8,1.21,5,0,0,1,2,0,1,0.15,0,0,0,0,1,0,15,8,9,81.8,7,6,21,28,0
Holgate Mason,25,DF,8,5,507,0,0,0,3,1,4,0,0.0,0.00,,11.5,0,143,217,65.9,2843,831,11,1.95,8,2,0,1,0,0,2,0.36,2,0,0,0,0,0,11,7,3,27.3,7,7,18,28,0
Davies Tom,24,MF,19,4,538,0,0,0,3,0,9,2,22.2,0.00,0.00,15.7,0,173,234,73.9,2879,850,6,1.00,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,15,9,7,50.0,10,4,19,7,1
Simms Ellis,21,FW,11,2,228,1,0,0,0,0,8,1,12.5,0.13,1.00,16.1,0,38,62,61.3,505,105,6,2.37,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0,0,0,0,,0,0,0,1,0
Rondón Salomón,32,FW,7,1,109,0,0,0,0,0,4,1,25.0,0.00,0.00,19.3,0,22,29,75.9,203,35,4,3.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,1,0,0,0,0
Begović Asmir,35,GK,1,1,90,0,0,0,0,0,0,0,,,,,0,21,30,70.0,584,423,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,0
Alli Dele,26,MF,2,0,40,0,0,0,0,0,0,0,,,,,0,12,15,80.0,123,10,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Castagne Timothy,26,DF,37,36,"3,254",2,3,0,3,0,19,5,26.3,0.11,0.40,11.0,0,1470,1836,80.1,21125,8419,51,1.41,44,2,1,2,1,1,5,0.14,4,0,0,1,0,0,87,44,41,48.8,50,43,130,110,0
Barnes Harvey,24,"FW,MF",34,32,"2,711",13,1,0,3,0,72,34,47.2,0.18,0.38,15.9,0,549,786,69.8,7152,2004,63,2.09,43,0,3,9,7,1,14,0.46,8,0,1,2,2,1,26,14,14,33.3,32,8,34,12,0
Faes Wout,24,DF,31,31,"2,786",1,2,0,6,1,13,3,23.1,0.08,0.33,11.8,0,1581,1846,85.6,29211,10369,22,0.71,16,0,1,3,0,2,4,0.13,3,0,0,0,0,1,56,33,28,63.6,53,41,97,113,2
Maddison James,25,"MF,FW",30,28,"2,480",10,9,1,10,0,83,27,32.5,0.11,0.33,21.1,13,844,1150,73.4,14244,4356,138,5.01,76,29,12,7,12,2,13,0.47,10,1,1,0,1,0,51,26,19,38.0,19,13,64,6,1
Dewsbury-Hall Kiernan,23,MF,31,28,"2,306",2,2,0,5,1,26,6,23.1,0.08,0.33,21.3,0,872,1154,75.6,14495,3746,78,3.04,61,0,8,2,5,2,9,0.35,6,0,1,0,1,1,53,29,19,40.4,55,28,81,21,0
Tielemans Youri,25,MF,31,27,"2,344",3,2,1,4,0,29,8,27.6,0.07,0.25,27.7,1,1303,1623,80.3,21370,7448,78,2.99,64,4,1,7,1,1,4,0.15,2,1,0,1,0,0,66,39,23,37.7,35,28,94,24,1
Ward Danny,29,GK,26,26,"2,340",0,0,0,0,0,0,0,,,,,0,708,945,74.9,16865,10488,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,33.3,0,0,1,14,2
