Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Di Lorenzo Giovanni,28,DF,37,36,"3,257",3,4,0,2,0,31,13,41.9,0.10,0.23,11.8,0,2272,2687,84.6,36646,12660,111,3.07,93,5,1,6,3,3,13,0.36,13,0,0,0,0,0,60,29,25,51.0,30,30,90,60,0
Zambo Anguissa Andre-Frank,26,MF,36,36,"3,050",3,5,0,3,0,50,15,30.0,0.06,0.20,18.1,1,1988,2261,87.9,28244,6636,79,2.33,67,0,0,5,3,4,9,0.27,9,0,0,0,0,0,53,32,16,25.0,50,49,102,25,0
Min-jae Kim,25,DF,35,35,"3,050",2,2,0,5,0,8,3,37.5,0.25,0.67,6.6,0,2552,2812,90.8,46165,17303,37,1.09,34,0,0,1,0,2,3,0.09,2,0,0,1,0,0,55,30,25,86.2,36,41,96,123,1
Lobotka Stanislav,27,MF,38,34,"3,101",1,1,0,2,0,11,4,36.4,0.09,0.25,22.3,0,2163,2301,94.0,35855,8577,70,2.03,58,1,1,2,5,3,8,0.23,6,1,0,1,0,0,83,44,43,58.9,29,23,106,16,0
Meret Alex,25,GK,34,34,"3,060",0,0,0,0,0,0,0,,,,,0,818,931,87.9,18824,11619,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,6,1
Osimhen Victor,23,FW,32,30,"2,566",26,4,2,4,0,132,52,39.4,0.18,0.46,12.8,1,276,400,69.0,3890,582,80,2.80,54,0,5,11,8,2,9,0.32,6,0,0,1,2,0,10,6,0,0.0,6,6,16,29,0
Kvaratskhelia Khvicha,21,FW,34,30,"2,518",12,10,2,1,0,83,30,36.1,0.12,0.33,19.1,3,900,1136,79.2,12766,2560,136,4.86,90,3,20,13,8,2,24,0.86,10,1,3,6,4,0,43,23,17,39.5,20,5,48,6,1
Rrahmani Amir,28,DF,29,27,"2,448",2,1,0,2,0,21,3,14.3,0.10,0.67,13.4,0,1977,2167,91.2,39821,13543,26,0.96,23,0,1,1,0,1,4,0.15,4,0,0,0,0,0,33,18,17,65.4,36,14,47,79,1
Zieliński Piotr,28,MF,37,27,"2,287",3,8,0,3,0,53,19,35.8,0.06,0.16,22.4,6,1300,1552,83.8,18650,5534,135,5.31,85,37,4,3,6,0,12,0.47,8,3,0,1,0,0,17,10,12,48.0,16,14,31,7,0
Rui Mário,31,DF,22,21,"1,749",0,6,0,2,1,11,4,36.4,0.00,0.00,21.9,2,1408,1734,81.2,25486,8770,87,4.48,63,21,1,0,1,1,13,0.67,11,1,0,0,0,1,34,22,20,48.8,17,15,49,24,1
Lozano Hirving,27,FW,32,20,"1,605",3,3,1,3,0,41,13,31.7,0.05,0.15,18.5,0,441,588,75.0,6393,1550,68,3.82,52,0,7,4,2,3,8,0.45,7,0,0,1,0,0,24,13,9,42.9,31,15,39,6,0
Olivera Mathías,24,DF,30,17,"1,643",2,2,0,2,0,9,4,44.4,0.22,0.50,12.8,0,1200,1381,86.9,16376,4940,43,2.35,37,3,1,1,0,1,3,0.16,3,0,0,0,0,0,39,23,22,51.2,28,22,61,26,0
Elmas Elif,22,"FW,MF",36,14,"1,627",6,3,1,5,0,32,10,31.3,0.16,0.50,17.7,1,879,1012,86.9,12087,2837,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0,24,13,11,47.8,18,11,35,5,0
Politano Matteo,28,FW,27,14,"1,166",3,3,2,1,0,30,6,20.0,0.03,0.17,20.7,1,468,641,73.0,7418,2472,71,5.48,45,8,8,6,4,0,4,0.31,3,0,0,1,0,0,18,9,11,44.0,6,7,25,7,0
Jesus Juan,31,DF,15,10,933,1,0,0,2,0,5,1,20.0,0.20,1.00,17.3,0,669,742,90.2,12151,4256,13,1.25,10,0,0,2,0,1,1,0.10,1,0,0,0,0,0,16,11,9,75.0,18,10,26,29,0
Raspadori Giacomo,22,"FW,MF",25,10,911,2,2,0,1,0,41,16,39.0,0.05,0.13,17.1,3,348,452,77.0,5535,1098,43,4.26,27,8,1,5,2,0,3,0.30,2,1,0,0,0,0,10,8,4,40.0,9,4,14,4,0
Ndombele Tanguy,25,MF,30,8,807,1,0,0,5,0,16,2,12.5,0.06,0.50,22.4,0,504,574,87.8,6796,1666,20,2.24,15,0,1,1,3,0,0,0.00,0,0,0,0,0,0,14,8,4,57.1,10,7,21,7,1
Skiri Østigård Leo,22,DF,7,4,419,0,0,0,1,0,3,0,0.0,0.00,,20.5,0,306,357,85.7,6056,2161,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,1,100.0,3,6,10,18,1
Gollini Pierluigi,27,GK,4,4,360,0,0,0,0,0,0,0,,,,,0,136,159,85.5,3405,2362,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,0
Zerbin Alessio,23,FW,10,2,198,0,0,0,1,0,5,3,60.0,0.00,0.00,19.1,0,56,78,71.8,721,132,2,0.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,10,5,4,50.0,2,2,12,2,0
Bereszyński Bartosz,30,DF,3,2,166,0,1,0,1,0,0,0,,,,,0,87,105,82.9,1252,420,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0,3,2,2,100.0,4,3,6,3,0
Demme Diego,30,MF,7,2,146,0,0,0,0,0,0,0,,,,,0,181,191,94.8,3026,924,3,1.85,3,0,0,0,0,0,1,0.62,1,0,0,0,0,0,1,0,0,0.0,2,0,1,1,0
Simeone Giovanni,27,FW,25,1,406,4,1,0,1,0,14,8,57.1,0.29,0.50,17.5,0,76,106,71.7,1016,178,11,2.43,10,0,0,1,0,0,3,0.66,3,0,0,0,0,0,12,3,3,37.5,2,1,13,4,0
Gaetano Gianluca,22,MF,8,0,76,1,1,0,0,0,7,5,71.4,0.14,0.20,18.3,0,48,62,77.4,655,152,5,6.62,4,0,0,1,0,0,1,1.32,1,0,0,0,0,0,5,3,0,,1,1,6,0,0
Zedadka Karim,22,FW,3,0,20,0,0,0,0,0,0,0,,,,,0,11,16,68.8,181,15,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,0
Provedel Ivan,28,GK,38,37,"3,413",0,0,0,1,0,0,0,,,,,0,1061,1323,80.2,28575,20681,7,0.18,7,0,0,0,0,0,1,0.03,1,0,0,0,0,0,1,0,0,,0,0,1,15,1
Anderson Felipe,29,FW,38,35,"2,958",9,2,0,3,0,41,23,56.1,0.22,0.39,15.1,0,1093,1410,77.5,15203,3384,99,3.01,79,1,10,6,3,0,15,0.46,8,0,4,2,1,0,80,50,31,35.2,58,31,111,27,0
Milinković-Savić Sergej,27,MF,36,34,"3,022",9,8,0,10,0,64,19,29.7,0.14,0.47,17.3,8,1465,1930,75.9,22950,6133,79,2.35,67,1,4,4,2,1,13,0.39,12,0,0,1,0,0,58,35,24,35.8,50,28,86,49,0
Romagnoli Alessio,27,DF,34,33,"2,922",2,0,0,6,0,13,5,38.5,0.15,0.40,11.9,0,1673,1849,90.5,28906,11821,14,0.43,11,3,0,0,0,0,3,0.09,3,0,0,0,0,0,33,15,11,50.0,33,38,71,108,0
Zaccagni Mattia,27,FW,35,33,"2,770",10,6,1,9,0,56,23,41.1,0.16,0.39,16.7,1,841,1047,80.3,10898,2314,87,2.83,63,1,8,6,8,1,11,0.36,8,1,0,1,1,0,42,28,14,36.8,37,21,63,10,1
Marušić Adam,29,DF,33,31,"2,760",0,2,0,8,1,16,7,43.8,0.00,0.00,24.0,0,1564,1829,85.5,23902,9688,35,1.14,28,3,0,1,0,3,3,0.10,2,0,0,1,0,0,41,30,25,64.1,20,38,79,63,1
Alberto Luis,29,MF,35,27,"2,442",6,7,1,4,0,45,17,37.8,0.11,0.29,23.2,4,1640,1988,82.5,25338,8690,115,4.24,80,30,0,4,0,1,15,0.55,13,2,0,0,0,0,49,29,23,31.9,35,9,58,4,0
Casale Nicolò,24,DF,29,27,"2,437",1,1,0,6,0,8,2,25.0,0.13,0.50,10.9,0,1485,1616,91.9,26275,9500,12,0.44,10,1,0,1,0,0,4,0.15,3,0,0,1,0,0,42,20,22,64.7,25,17,59,73,1
Immobile Ciro,32,FW,31,27,"2,219",12,5,4,3,0,72,30,41.7,0.11,0.27,15.0,0,472,629,75.0,6048,963,72,2.92,48,0,7,12,5,0,15,0.61,10,0,0,3,2,0,11,5,6,66.7,10,1,12,14,0
Cataldi Danilo,27,MF,29,26,"1,921",0,1,0,5,0,7,1,14.3,0.00,0.00,28.8,1,1147,1325,86.6,17538,6173,35,1.64,21,13,0,1,0,0,2,0.09,1,0,0,1,0,0,25,16,14,35.0,23,24,49,33,0
Hysaj Elseid,28,DF,34,22,"1,998",1,1,0,3,0,4,2,50.0,0.25,0.50,20.8,0,1186,1399,84.8,17630,7029,38,1.71,34,0,2,0,2,0,2,0.09,2,0,0,0,0,0,39,23,23,56.1,31,20,59,42,0
Lazzari Manuel,28,DF,28,22,"1,879",0,0,0,8,0,6,2,33.3,0.00,0.00,17.7,0,1033,1183,87.3,14314,5026,29,1.39,24,1,1,0,2,1,4,0.19,4,0,0,0,0,0,33,21,21,58.3,20,18,51,36,1
Pedro,35,FW,36,17,"1,898",4,3,0,1,0,42,16,38.1,0.10,0.25,19.3,0,771,950,81.2,10609,2051,53,2.52,36,1,6,6,2,2,7,0.33,5,0,0,1,1,0,35,24,11,36.7,18,6,41,4,1
Vecino Matías,30,MF,32,17,"1,691",2,0,0,6,0,26,5,19.2,0.08,0.40,18.5,0,830,968,85.7,12291,3427,29,1.54,27,0,1,1,0,0,3,0.16,3,0,0,0,0,0,47,27,23,47.9,33,16,63,39,1
Patric,29,DF,18,16,"1,413",0,0,0,1,0,2,1,50.0,0.00,0.00,21.9,0,947,1063,89.1,19277,6374,6,0.38,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,17,11,11,68.8,17,11,28,53,1
Antônio Marcos,22,MF,16,6,594,1,1,0,2,0,3,1,33.3,0.33,1.00,18.3,0,380,420,90.5,5541,1381,9,1.37,7,0,1,0,1,0,3,0.46,2,0,1,0,0,0,9,6,9,45.0,7,11,20,18,0
Bašić Toma,25,MF,25,4,513,1,0,0,2,0,11,5,45.5,0.09,0.20,19.6,0,214,293,73.0,3132,612,13,2.28,7,0,1,0,5,0,0,0.00,0,0,0,0,0,0,6,4,3,37.5,9,7,13,8,0
Cancellieri Matteo,20,FW,20,1,256,0,0,0,4,0,6,1,16.7,0.00,0.00,17.8,0,61,87,70.1,757,98,8,2.82,4,0,1,1,2,0,0,0.00,0,0,0,0,0,0,10,4,5,55.6,4,1,11,2,0
Pellegrini Luca,23,DF,7,1,180,0,0,0,3,0,3,0,0.0,0.00,,22.4,0,137,168,81.5,2378,735,16,8.00,13,1,2,0,0,0,2,1.00,1,0,1,0,0,0,1,0,1,25.0,3,7,8,4,0
Romero Luka,17,FW,6,1,151,1,0,0,0,0,5,1,20.0,0.20,1.00,15.7,0,70,80,87.5,800,152,4,2.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,4,3,3,1,0
Maximiano Luís,23,GK,1,1,5,0,0,0,0,1,0,0,,,,,0,3,4,75.0,98,90,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Gila Mario,21,DF,4,0,90,0,0,0,0,0,0,0,,,,,0,56,61,91.8,953,330,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,0,0.0,0,3,6,3,0
Bertini Marco,19,MF,1,0,1,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Radu Ștefan,35,FW,1,0,1,0,0,0,1,0,0,0,,,,,0,6,7,85.7,78,21,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Adamonis Marius,25,GK,0,0,,,,,,,430,161,37.4,0.12,0.33,17.8,14,18135,21629,83.8,293491,106673,760,20.00,576,56,44,43,32,9,103,2.71,78,3,6,11,5,0,582,349,277,44.3,437,310,892,606,8
Barella Nicolò,25,MF,35,31,"2,613",6,6,0,6,0,33,13,39.4,0.18,0.46,20.6,1,1306,1601,81.6,21320,6648,121,4.17,103,4,5,2,6,1,13,0.45,11,0,2,0,0,0,49,25,28,52.8,29,12,61,12,0
Çalhanoğlu Hakan,28,MF,33,28,"2,363",3,6,1,3,0,55,16,29.1,0.04,0.13,26.5,10,1396,1677,83.2,25576,7831,131,4.99,75,46,0,5,4,1,11,0.42,8,3,0,0,0,0,48,27,16,37.2,30,25,73,13,1
Martínez Lautaro,24,FW,38,27,"2,576",21,6,1,3,0,125,51,40.8,0.16,0.39,15.1,0,503,681,73.9,7435,1886,94,3.28,65,2,4,13,9,1,16,0.56,9,0,1,3,2,1,25,14,7,30.4,31,13,38,16,1
Bastoni Alessandro,23,DF,29,26,"2,157",0,2,0,3,0,12,3,25.0,0.00,0.00,13.1,0,1384,1671,82.8,27841,9878,52,2.17,43,4,1,2,2,0,5,0.21,3,1,0,0,1,0,41,20,11,40.7,27,24,65,45,0
Dimarco Federico,24,DF,33,26,"2,069",4,3,0,0,0,49,15,30.6,0.08,0.27,20.7,7,925,1257,73.6,17591,5969,103,4.48,64,29,1,5,3,1,8,0.35,6,0,1,1,0,0,31,25,9,47.4,15,18,49,20,0
Acerbi Francesco,34,DF,31,25,"2,425",0,2,0,4,0,18,2,11.1,0.00,0.00,15.9,0,1455,1644,88.5,27034,8090,37,1.37,34,1,0,2,0,0,1,0.04,1,0,0,0,0,0,33,19,20,74.1,25,41,74,85,2
Dumfries Denzel,26,DF,34,25,"2,218",1,4,0,4,0,33,13,39.4,0.03,0.08,11.4,0,745,1004,74.2,12394,3688,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0,35,18,22,64.7,33,12,47,26,0
Onana André,26,GK,24,24,"2,160",0,0,0,1,0,0,0,,,,,0,837,1030,81.3,20562,13611,8,0.33,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,0
Darmian Matteo,32,DF,31,24,"2,025",1,2,0,3,0,7,1,14.3,0.14,1.00,20.5,0,1190,1376,86.5,21419,7160,39,1.73,33,4,0,0,1,1,4,0.18,3,0,0,0,1,0,56,30,31,66.0,33,21,77,36,0
Mkhitaryan Henrikh,33,MF,31,24,"1,986",3,2,0,4,0,35,6,17.1,0.09,0.50,19.9,0,924,1058,87.3,15228,3797,80,3.63,61,0,2,5,8,4,8,0.36,7,0,0,0,0,1,41,26,14,34.1,27,21,62,18,0
Vrij Stefan,30,DF,27,22,"1,945",1,0,0,4,0,20,6,30.0,0.05,0.17,9.0,0,1078,1206,89.4,19552,5861,13,0.60,10,0,0,2,0,1,1,0.05,1,0,0,0,0,0,28,18,8,57.1,18,40,68,80,0
Škriniar Milan,27,DF,21,20,"1,769",0,0,0,5,1,9,2,22.2,0.00,0.00,13.0,0,1275,1397,91.3,23769,7731,11,0.56,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,29,18,18,56.3,18,13,42,46,3
Brozović Marcelo,29,MF,28,19,"1,770",3,5,0,8,0,25,7,28.0,0.12,0.43,21.1,1,1318,1502,87.7,23163,6319,58,2.95,42,8,1,7,0,0,8,0.41,8,0,0,0,0,0,37,22,11,29.7,23,22,59,28,0
Lukaku Romelu,29,FW,25,19,"1,660",10,6,2,1,0,49,20,40.8,0.16,0.40,15.0,0,277,404,68.6,3427,748,73,3.96,59,0,6,5,3,0,11,0.60,9,0,2,0,0,0,3,1,2,40.0,3,0,3,16,0
Džeko Edin,36,FW,33,18,"1,732",9,3,0,3,0,73,24,32.9,0.12,0.38,14.4,0,364,528,68.9,5741,1417,61,3.16,47,0,1,12,1,0,11,0.57,7,0,1,3,0,0,3,2,0,0.0,15,3,6,25,0
Handanović Samir,38,GK,14,14,"1,234",0,0,0,0,0,0,0,,,,,0,527,582,90.5,11641,7781,6,0.44,5,1,0,0,0,0,1,0.07,1,0,0,0,0,0,0,0,0,,0,0,0,5,0
Correa Joaquín,27,FW,26,12,950,3,1,0,1,0,22,8,36.4,0.14,0.38,13.6,0,224,283,79.2,3438,691,37,3.51,27,0,3,5,2,0,3,0.28,3,0,0,0,0,0,12,7,4,26.7,4,3,15,0,0
Gosens Robin,28,DF,32,11,"1,184",3,0,0,2,0,26,5,19.2,0.12,0.60,12.7,0,506,660,76.7,8158,2994,41,3.13,35,1,2,2,1,0,2,0.15,2,0,0,0,0,0,34,18,15,60.0,16,23,57,15,0
D'Ambrosio Danilo,33,DF,15,8,733,0,2,0,3,1,3,2,66.7,0.00,0.00,8.4,0,493,557,88.5,8396,2823,17,2.09,14,0,1,1,1,0,2,0.25,2,0,0,0,0,0,25,17,15,55.6,12,10,35,17,0
Gagliardini Roberto,28,MF,19,7,783,0,0,0,5,1,16,2,12.5,0.00,0.00,16.1,0,297,355,83.7,4333,1269,19,2.18,17,0,0,1,1,0,1,0.11,0,0,0,1,0,0,16,6,10,47.6,14,4,20,15,0
Asllani Kristjan,20,MF,20,5,592,0,0,0,2,0,11,0,0.0,0.00,,27.0,2,402,457,88.0,7554,2029,22,3.36,11,9,1,0,1,0,1,0.15,1,0,0,0,0,0,11,5,7,70.0,3,6,17,4,0
Bellanova Raoul,22,DF,18,3,496,0,0,0,0,0,4,1,25.0,0.00,0.00,8.1,0,238,306,77.8,3914,953,7,1.27,3,2,0,1,1,0,0,0.00,0,0,0,0,0,0,14,6,9,64.3,6,4,18,14,0
Zanotti Mattia,19,DF,2,0,27,0,0,0,0,0,0,0,,,,,0,6,8,75.0,72,31,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0
Cordaz Alex,39,GK,1,0,26,0,0,0,0,0,0,0,,,,,0,11,20,55.0,274,200,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Carboni Valentin,17,"MF,DF",5,0,25,0,0,0,0,0,0,0,,,,,0,12,17,70.6,192,12,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,33.3,1,0,1,0,0
Hernández Theo,24,DF,32,32,"2,771",4,3,1,7,0,51,11,21.6,0.06,0.27,23.1,5,1391,1751,79.4,23094,7593,87,2.82,51,17,3,7,8,1,8,0.26,5,2,1,0,0,0,43,24,22,57.9,34,21,64,35,1
Tomori Fikayo,24,DF,33,32,"2,760",1,1,0,5,0,9,4,44.4,0.11,0.25,14.1,0,1697,1922,88.3,34375,10863,23,0.75,19,2,0,0,1,1,2,0.07,2,0,0,0,0,0,70,34,22,64.7,46,29,99,88,1
Tonali Sandro,22,MF,34,30,"2,713",2,7,0,7,0,32,14,43.8,0.06,0.14,22.2,6,1185,1565,75.7,21009,6485,101,3.35,62,26,2,6,2,3,13,0.43,9,1,1,1,0,1,64,41,27,61.4,34,25,89,26,1
Leão Rafael,23,"FW,MF",35,28,"2,421",15,8,0,7,1,92,29,31.5,0.16,0.52,17.9,0,595,845,70.4,10191,3212,123,4.57,80,3,24,8,8,0,18,0.67,12,1,4,0,1,0,8,7,6,42.9,9,15,23,8,0
Díaz Brahim,22,"MF,FW",33,27,"1,925",6,7,0,3,0,35,16,45.7,0.17,0.38,14.5,1,575,719,80.0,8239,2469,96,4.49,69,1,12,6,7,1,18,0.84,8,0,6,2,1,1,32,15,5,33.3,11,7,39,6,0
Kalulu Pierre,22,DF,34,26,"2,548",1,0,0,4,0,11,2,18.2,0.09,0.50,10.0,0,1589,1821,87.3,29265,9921,33,1.17,28,2,0,2,0,1,3,0.11,2,1,0,0,0,0,57,39,28,66.7,41,41,98,56,1
Giroud Olivier,35,FW,33,25,"2,139",13,5,3,8,1,77,29,37.7,0.13,0.34,12.7,6,351,560,62.7,4172,765,50,2.10,39,0,0,8,3,0,6,0.25,3,0,0,3,0,0,8,5,2,20.0,11,3,11,23,0
Bennacer Ismaël,24,MF,28,24,"2,007",2,2,0,5,0,16,3,18.8,0.13,0.67,25.0,3,1219,1423,85.7,21142,5792,87,3.90,59,18,1,3,4,2,4,0.18,1,1,0,1,0,1,59,33,30,58.8,25,26,85,16,1
Maignan Mike,27,GK,22,22,"1,978",0,1,0,0,0,0,0,,,,,0,674,814,82.8,16900,10659,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,1,0,1,100.0,0,1,2,10,1
Calabria Davide,25,DF,25,21,"1,690",1,4,0,6,0,16,2,12.5,0.06,0.50,23.9,0,1040,1276,81.5,17672,5902,37,1.97,30,2,0,1,3,1,6,0.32,5,0,0,0,1,0,71,44,38,62.3,22,25,96,34,0
Messias Junior,31,"FW,DF",25,19,"1,498",5,2,0,3,0,32,11,34.4,0.16,0.45,18.7,1,430,563,76.4,6793,1803,46,2.76,29,1,5,5,5,1,7,0.42,5,0,1,0,1,0,24,18,5,26.3,20,7,31,28,0
Krunić Rade,28,MF,23,18,"1,657",0,1,0,8,0,14,2,14.3,0.00,0.00,14.9,0,819,955,85.8,12702,3734,41,2.23,35,1,0,2,2,1,6,0.33,6,0,0,0,0,0,40,28,16,32.0,31,16,56,21,0
Tătărușanu Ciprian,36,GK,16,16,"1,440",0,1,0,0,0,0,0,,,,,0,434,560,77.5,12788,9173,7,0.44,5,2,0,0,0,0,2,0.12,2,0,0,0,0,0,0,0,0,,0,1,1,2,0
Thiaw Malick,20,DF,20,15,"1,362",0,0,0,5,0,8,3,37.5,0.00,0.00,10.9,0,932,1056,88.3,18898,6496,15,0.99,14,0,0,1,0,0,0,0.00,0,0,0,0,0,0,31,26,11,55.0,11,12,43,65,1
Saelemaekers Alexis,23,"FW,DF",30,14,"1,403",2,3,0,1,0,35,10,28.6,0.06,0.20,20.7,0,480,621,77.3,6935,1932,63,4.05,42,5,7,7,2,0,6,0.39,5,0,1,0,0,0,31,20,19,46.3,13,19,50,11,0
Kjær Simon,33,DF,17,12,"1,007",0,0,0,4,0,0,0,,,,,0,591,683,86.5,12451,4463,5,0.45,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,15,8,7,63.6,14,9,24,35,1
Origi Divock,27,FW,27,10,"1,027",2,1,0,1,0,29,12,41.4,0.07,0.17,18.2,0,128,193,66.3,1699,360,24,2.11,15,0,3,3,3,0,1,0.09,1,0,0,0,0,0,10,5,5,50.0,6,0,10,13,0
Rebić Ante,28,"FW,MF",23,10,980,3,2,0,4,0,27,13,48.1,0.11,0.23,16.0,2,187,334,56.0,2673,815,34,3.12,23,1,1,4,4,1,3,0.28,3,0,0,0,0,0,10,8,3,27.3,6,1,11,5,0
De Ketelaere Charles,21,"MF,FW",32,9,"1,116",0,1,0,2,0,19,3,15.8,0.00,0.00,12.5,0,299,383,78.1,4161,1234,47,3.79,39,2,4,0,2,0,2,0.16,2,0,0,0,0,0,26,12,13,43.3,14,4,30,9,0
Pobega Tommaso,23,MF,19,9,883,2,0,0,4,0,20,5,25.0,0.10,0.40,18.7,0,307,401,76.6,5520,1482,22,2.24,15,0,1,3,2,1,2,0.20,2,0,0,0,0,0,27,16,13,65.0,12,9,36,11,0
Gabbia Matteo,22,DF,12,6,613,0,0,0,2,0,1,0,0.0,0.00,,19.8,0,289,359,80.5,6382,2047,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,17,10,6,75.0,8,5,22,29,0
Ballo-Touré Fodé,25,DF,10,5,523,1,0,0,0,0,5,3,60.0,0.20,0.33,11.4,0,234,281,83.3,3827,1223,8,1.38,4,1,1,0,1,1,1,0.17,0,0,1,0,0,0,14,9,7,70.0,11,2,16,3,0
Dest Sergiño,21,DF,8,2,329,0,0,0,0,0,2,1,50.0,0.00,0.00,20.3,0,169,198,85.4,2535,793,11,3.00,8,2,1,0,0,0,1,0.27,1,0,0,0,0,0,12,6,3,75.0,1,4,16,2,0
Vranckx Aster,19,MF,9,2,240,0,0,0,1,0,2,0,0.0,0.00,,29.4,0,96,127,75.6,1492,379,3,1.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,28.6,3,2,5,1,0
Florenzi Alessandro,31,DF,6,2,203,0,0,0,1,0,5,1,20.0,0.00,0.00,16.2,1,130,172,75.6,2370,661,9,4.01,4,3,0,1,1,0,0,0.00,0,0,0,0,0,0,6,4,4,57.1,1,4,10,2,0
Roon Marten,31,MF,35,34,"2,964",3,1,0,7,0,19,5,26.3,0.16,0.60,20.6,0,1587,1912,83.0,29393,8619,51,1.55,45,0,1,1,3,1,2,0.06,2,0,0,0,0,0,77,39,37,45.7,37,36,113,58,0
Koopmeiners Teun,24,MF,33,32,"2,858",10,4,2,7,0,55,23,41.8,0.15,0.35,21.9,6,1271,1727,73.6,23257,8953,132,4.16,85,31,3,11,2,0,17,0.54,10,3,1,3,0,0,46,26,28,50.9,41,19,65,36,2
Tolói Rafael,31,DF,32,32,"2,784",2,1,0,8,0,29,9,31.0,0.07,0.22,13.2,0,1351,1682,80.3,24720,9204,47,1.52,39,0,3,4,0,1,8,0.26,7,0,0,1,0,0,69,44,35,54.7,42,57,126,88,1
Scalvini Giorgio,18,DF,32,29,"2,335",2,2,0,7,0,17,4,23.5,0.12,0.50,11.2,0,1205,1486,81.1,19877,8249,33,1.27,29,1,2,0,0,1,5,0.19,5,0,0,0,0,0,54,29,29,52.7,36,56,110,57,2
Éderson,23,MF,35,25,"2,215",1,1,0,4,0,36,10,27.8,0.03,0.10,21.3,0,884,1091,81.0,15666,4516,55,2.23,37,1,7,7,1,2,5,0.20,3,0,1,0,1,0,67,34,29,43.9,56,36,103,31,0
Mæhle Joakim,25,"DF,MF",34,25,"2,209",3,3,0,5,1,26,6,23.1,0.12,0.50,18.5,0,1188,1455,81.6,16528,5309,81,3.30,68,4,4,1,2,2,6,0.24,4,1,1,0,0,0,32,18,22,56.4,29,24,56,26,0
Musso Juan,28,GK,24,24,"2,077",0,0,0,1,0,0,0,,,,,0,513,705,72.8,14449,10079,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,100.0,0,0,1,11,1
Pašalić Mario,27,"MF,FW",32,24,"1,769",5,2,0,3,0,32,8,25.0,0.16,0.63,12.1,0,567,705,80.4,9192,2177,51,2.58,46,0,2,2,0,1,6,0.30,5,0,0,1,0,0,22,10,6,26.1,22,21,43,13,0
Højlund Rasmus,19,FW,32,20,"1,834",9,2,0,1,0,54,28,51.9,0.17,0.32,12.9,0,318,435,73.1,4078,574,56,2.75,37,0,7,6,6,0,5,0.25,3,0,0,0,2,0,4,3,1,16.7,9,1,5,5,0
Djimsiti Berat,29,DF,24,20,"1,797",0,1,0,3,0,5,0,0.0,0.00,,7.6,0,953,1093,87.2,16622,5292,10,0.50,8,0,0,1,1,0,4,0.20,3,0,0,1,0,0,34,19,17,68.0,17,36,70,74,1
Lookman Ademola,24,"FW,MF",31,20,"1,729",13,6,3,3,0,49,23,46.9,0.20,0.43,15.8,1,492,649,75.8,6802,2025,87,4.53,60,6,10,5,5,1,12,0.62,8,0,1,2,1,0,13,5,3,20.0,18,4,17,1,0
