Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
García Aleix,25,MF,30,26,"2,337",1,5,0,1,0,32,14,43.8,0.03,0.07,23.2,4,1370,1657,82.7,24515,7738,125,4.82,69,47,3,3,0,3,16,0.62,10,3,1,0,0,2,37,20,15,45.5,24,31,68,35,1
Riquelme Rodrigo,22,"MF,FW",34,25,"2,179",4,4,0,1,0,56,22,39.3,0.07,0.18,20.0,2,497,715,69.5,7275,2261,69,2.85,46,6,10,4,3,0,9,0.37,3,3,0,2,1,0,20,8,9,25.7,16,11,31,5,0
López David,32,DF,20,19,"1,652",3,1,0,5,0,11,8,72.7,0.27,0.38,16.9,0,1082,1203,89.9,20522,7606,11,0.60,10,0,0,0,0,1,2,0.11,2,0,0,0,0,0,31,18,19,70.4,29,14,45,64,1
Martín Iván,23,MF,24,18,"1,586",3,3,0,2,0,18,8,44.4,0.17,0.38,15.7,0,565,672,84.1,8006,1764,34,1.93,30,0,1,1,2,0,6,0.34,4,0,0,0,2,0,9,7,8,34.8,12,9,18,12,0
Tsyhankov Viktor,24,MF,19,17,"1,489",3,6,0,0,0,19,9,47.4,0.16,0.33,18.0,0,433,622,69.6,6648,1872,65,3.93,39,20,2,2,2,0,8,0.48,6,1,0,0,1,0,8,8,1,7.1,13,7,15,12,0
Juanpe,31,DF,19,17,"1,426",1,0,0,3,0,5,1,20.0,0.20,1.00,9.8,0,753,881,85.5,14726,5562,15,0.95,14,0,1,0,0,0,0,0.00,0,0,0,0,0,0,19,11,11,64.7,12,10,29,60,1
Espinosa Bernardo,33,DF,20,14,"1,225",1,1,0,5,0,11,5,45.5,0.09,0.20,10.7,0,812,913,88.9,15137,5671,9,0.66,6,0,0,3,0,0,2,0.15,1,0,0,1,0,0,6,2,3,33.3,17,12,18,70,2
Javi,24,DF,25,13,"1,116",1,2,0,3,0,16,6,37.5,0.06,0.17,21.1,0,613,748,82.0,9758,3979,24,1.94,20,0,1,3,0,0,3,0.24,3,0,0,0,0,0,21,12,13,61.9,10,7,28,38,0
Couto Yan,20,"DF,MF",25,12,"1,158",1,2,0,3,0,8,1,12.5,0.13,1.00,20.2,0,444,598,74.2,7221,2170,45,3.50,35,2,4,1,2,1,4,0.31,3,1,0,0,0,0,25,18,12,60.0,7,5,30,10,0
Herrera Yangel,24,"MF,FW",20,12,963,2,2,0,4,0,24,8,33.3,0.08,0.25,17.9,0,332,418,79.4,4970,1262,21,1.96,17,0,0,1,1,2,3,0.28,2,0,0,0,0,1,26,9,6,40.0,14,4,30,12,0
Villa Toni,27,"MF,FW",24,12,895,1,3,0,2,0,17,3,17.6,0.06,0.33,22.4,0,257,335,76.7,3626,1168,39,3.92,27,3,3,0,6,0,7,0.70,6,1,0,0,0,0,25,18,10,43.5,8,8,33,3,0
Carlos Juan,34,GK,10,10,900,0,0,0,0,0,0,0,,,,,0,288,340,84.7,7160,4635,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,1,1,7,1
García Borja,31,"MF,FW",11,10,679,1,0,0,1,0,8,3,37.5,0.13,0.33,20.9,0,217,281,77.2,3113,857,17,2.26,12,1,2,1,1,0,2,0.27,2,0,0,0,0,0,10,4,2,22.2,3,5,15,6,1
Stuani Cristhian,35,FW,32,8,"1,090",9,0,5,8,0,29,15,51.7,0.14,0.27,13.0,0,122,168,72.6,1464,132,18,1.48,9,0,0,6,2,1,1,0.08,0,0,0,0,1,0,13,6,5,35.7,10,2,15,5,0
Valery,22,"MF,DF",25,7,967,0,2,0,1,0,7,0,0.0,0.00,,16.6,0,295,356,82.9,4143,830,29,2.70,24,1,1,0,3,0,4,0.37,3,0,0,0,1,0,12,6,5,55.6,8,10,22,9,1
Reinier,20,"MF,FW",18,5,647,2,1,0,1,1,10,4,40.0,0.20,0.50,11.6,0,198,248,79.8,2642,664,19,2.64,16,0,1,1,1,0,2,0.28,2,0,0,0,0,0,12,10,2,25.0,6,5,17,4,0
Terrats Ramón,21,MF,8,2,212,0,0,0,0,0,4,0,0.0,0.00,,25.2,0,77,96,80.2,1216,290,3,1.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,2,33.3,6,3,7,3,1
Vallejo Manu,25,"FW,MF",7,2,206,0,1,0,0,0,1,1,100.0,0.00,0.00,12.6,0,68,89,76.4,1029,232,10,4.37,6,0,0,1,3,0,4,1.75,1,0,0,0,3,0,4,1,1,16.7,2,1,5,3,0
Sáiz Samuel,31,MF,8,1,240,2,0,2,1,0,2,1,50.0,0.00,0.00,26.2,0,122,162,75.3,1903,476,6,2.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,50.0,3,0,2,1,1
Garcia Fran,22,DF,38,38,"3,407",2,3,0,1,0,30,11,36.7,0.07,0.18,27.9,0,1626,2071,78.5,26531,8312,71,1.88,55,6,3,1,2,4,9,0.24,6,1,1,0,1,0,84,54,55,57.3,49,44,128,66,0
Dimitrievski Stole,28,GK,37,37,"3,324",0,0,0,4,0,0,0,,,,,0,690,1124,61.4,20209,14772,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,50.0,2,1,2,17,3
Balliu Iván,30,DF,37,37,"3,232",0,0,0,6,0,6,1,16.7,0.00,0.00,17.4,0,1422,1850,76.9,23328,9525,66,1.84,51,11,0,1,3,0,0,0.00,0,0,0,0,0,0,52,29,18,60.0,26,25,77,72,1
Palazón Camacho Isaac,27,"FW,MF",37,36,"2,965",9,5,1,4,0,91,22,24.2,0.09,0.36,24.6,3,979,1376,71.1,16672,4781,128,3.89,67,32,8,8,11,2,10,0.30,6,3,1,0,0,0,45,30,24,36.4,42,17,62,30,0
Catena,27,DF,35,35,"3,103",1,1,0,14,1,14,5,35.7,0.07,0.20,8.9,0,1505,1825,82.5,36676,15330,31,0.90,25,2,0,2,2,0,1,0.03,1,0,0,0,0,0,29,14,13,48.1,32,28,57,159,1
García Álvaro,29,"FW,MF",35,34,"2,870",5,5,0,7,0,52,21,40.4,0.10,0.24,17.7,0,664,1036,64.1,10196,3009,95,2.98,70,2,6,6,7,4,14,0.44,9,0,2,0,3,0,49,28,11,33.3,41,34,83,24,1
Lejeune Florian,31,DF,31,31,"2,565",4,0,0,6,3,41,14,34.1,0.10,0.29,28.0,18,1110,1417,78.3,26005,10316,20,0.70,17,0,1,2,0,0,1,0.04,0,0,0,1,0,0,28,17,17,68.0,24,15,43,123,0
Valentín Óscar,27,MF,34,29,"2,555",0,0,0,11,0,13,1,7.7,0.00,0.00,23.6,0,957,1173,81.6,16532,5381,48,1.69,41,0,0,1,2,4,2,0.07,2,0,0,0,0,0,92,51,46,38.0,60,44,136,30,0
Comesaña Santi,25,MF,35,29,"2,451",3,2,0,6,0,25,7,28.0,0.12,0.43,16.2,0,1024,1240,82.6,16598,5032,87,3.20,73,1,6,2,2,3,5,0.18,4,0,1,0,0,0,71,44,38,46.3,39,32,103,17,0
Trejo Óscar,34,"MF,FW",34,28,"2,145",3,4,1,9,0,23,6,26.1,0.09,0.33,18.6,0,811,1005,80.7,11119,3045,103,4.32,78,5,8,3,5,4,10,0.42,9,1,0,0,0,0,48,32,9,20.5,31,8,56,8,1
Camello Sergio,21,FW,38,27,"2,401",6,5,0,1,0,76,19,25.0,0.08,0.32,16.0,0,408,523,78.0,5782,733,62,2.32,49,1,6,2,4,0,7,0.26,5,0,1,1,0,0,16,10,5,29.4,9,2,18,26,0
Ciss Pathé,28,"MF,DF",32,12,"1,282",1,0,0,4,0,20,5,25.0,0.05,0.20,18.8,0,575,700,82.1,11074,3062,21,1.48,19,0,0,1,1,0,0,0.00,0,0,0,0,0,0,39,29,15,44.1,23,22,61,34,0
López Unai,26,MF,34,12,"1,254",1,2,0,2,0,26,10,38.5,0.04,0.10,26.5,2,745,929,80.2,13818,3802,48,3.44,35,9,0,1,2,1,3,0.22,3,0,0,0,0,0,32,20,13,35.1,12,15,47,6,1
Mumin Abdul,24,DF,16,9,922,0,0,0,2,0,6,1,16.7,0.00,0.00,11.3,0,299,390,76.7,6424,1975,6,0.59,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,11,9,3,42.9,13,9,20,36,2
Tomás Raúl,27,FW,19,9,805,4,0,1,2,0,41,14,34.1,0.07,0.21,20.6,1,114,155,73.5,1874,303,20,2.24,12,0,3,2,2,1,0,0.00,0,0,0,0,0,0,3,2,2,33.3,4,0,3,6,0
Salvi,31,"FW,MF",24,4,490,0,0,0,2,0,9,3,33.3,0.00,0.00,17.2,0,119,208,57.2,1677,539,19,3.49,15,0,0,3,0,1,1,0.18,0,0,0,0,0,1,13,8,2,25.0,0,2,15,2,0
Falcao Radamel,36,"FW,MF",27,3,616,2,0,1,4,0,20,4,20.0,0.05,0.25,16.2,0,123,167,73.7,1625,211,10,1.46,7,0,1,1,1,0,0,0.00,0,0,0,0,0,0,4,4,1,12.5,5,2,6,10,0
Martín Andrés,23,"FW,MF",9,3,205,0,0,0,1,0,4,2,50.0,0.00,0.00,13.7,0,39,77,50.6,623,173,6,2.61,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,60.0,2,1,5,2,0
Chavarría Pep,24,"FW,MF",16,2,366,0,2,0,1,0,2,0,0.0,0.00,,18.2,0,126,178,70.8,1933,743,19,4.68,15,4,0,0,0,0,2,0.49,2,0,0,0,0,0,6,4,1,20.0,8,2,8,8,0
Hernández Mario,23,DF,3,1,103,0,0,0,1,0,2,0,0.0,0.00,,27.9,0,30,38,78.9,455,139,2,1.75,2,0,0,0,0,0,1,0.87,1,0,0,0,0,0,3,2,3,42.9,2,2,5,0,0
López Diego,40,GK,2,1,96,0,0,0,0,0,0,0,,,,,0,22,29,75.9,462,309,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,1
Pozo José,26,"MF,FW",8,1,88,0,0,0,0,0,1,0,0.0,0.00,,20.9,0,34,45,75.6,481,128,7,7.16,7,0,0,0,0,0,1,1.02,1,0,0,0,0,0,2,2,0,,0,1,3,1,0
Ntekja Randy,24,"FW,MF",10,0,116,0,0,0,0,1,4,0,0.0,0.00,,11.2,0,49,65,75.4,752,155,4,3.08,2,0,0,1,1,0,2,1.54,1,0,0,1,0,0,4,2,1,100.0,2,2,6,3,0
Bebé,32,FW,4,0,60,0,0,0,1,0,4,0,0.0,0.00,,32.7,0,21,38,55.3,411,101,4,6.00,0,2,0,1,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0
Muñoz Pablo,18,MF,2,0,12,0,0,0,0,0,0,0,,,,,0,2,2,100.0,23,15,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
Gudelj Nemanja,30,"DF,MF",34,31,"2,779",3,1,0,8,0,38,9,23.7,0.08,0.33,25.8,3,1445,1602,90.2,25141,8231,30,0.97,25,1,0,3,1,0,3,0.10,2,0,0,1,0,0,43,33,20,60.6,39,34,77,102,1
Torres Óliver,27,"MF,FW",32,27,"2,137",3,1,0,2,0,22,7,31.8,0.14,0.43,17.1,0,862,1104,78.1,14469,3748,74,3.12,59,5,0,3,4,3,6,0.25,4,1,0,1,0,0,39,23,18,30.5,26,10,49,10,0
Bounou Yassine,31,GK,25,25,"2,151",0,0,0,2,0,0,0,,,,,0,717,949,75.6,18725,13212,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,25.0,0,2,4,11,1
Navas Jesús,36,"DF,FW",32,21,"1,981",0,0,0,5,0,10,3,30.0,0.00,0.00,24.8,0,1000,1332,75.1,17177,4865,60,2.73,57,1,0,0,2,0,8,0.36,6,1,0,0,1,0,19,12,11,50.0,18,22,41,52,1
Acuña Marcos,30,DF,30,21,"1,912",3,2,0,10,3,21,5,23.8,0.14,0.60,25.6,1,970,1307,74.2,18018,6997,65,3.04,45,14,3,3,0,0,4,0.19,4,0,0,0,0,0,57,36,30,71.4,16,23,80,36,0
Rakitić Ivan,34,MF,31,21,"1,788",1,3,1,3,1,29,8,27.6,0.00,0.00,27.3,5,997,1241,80.3,17745,4758,66,3.32,45,14,0,2,3,2,6,0.30,3,3,0,0,0,0,37,26,19,47.5,21,27,64,20,0
Lamela Érik,30,"FW,MF",32,20,"1,844",6,0,0,10,1,47,23,48.9,0.13,0.26,15.0,2,588,770,76.4,8118,1522,74,3.61,50,6,5,8,5,0,6,0.29,2,0,2,1,1,0,46,27,12,35.3,26,7,53,3,0
Jordán Joan,28,MF,23,19,"1,592",0,1,0,8,0,13,3,23.1,0.00,0.00,21.4,3,963,1102,87.4,17030,4971,30,1.70,23,3,0,0,2,2,2,0.11,1,1,0,0,0,0,32,17,16,42.1,14,16,48,14,2
Fernando,35,"MF,DF",22,19,"1,577",0,1,0,3,1,6,0,0.0,0.00,,24.7,0,768,873,88.0,13835,3514,20,1.14,18,0,0,0,0,2,1,0.06,1,0,0,0,0,0,34,23,18,60.0,21,24,58,29,0
En-Nesyri Youssef,25,FW,31,17,"1,661",8,1,0,4,0,60,23,38.3,0.13,0.35,11.6,0,156,241,64.7,2202,328,32,1.73,21,1,2,6,2,0,5,0.27,3,0,1,1,0,0,16,8,4,28.6,6,4,20,16,0
Montiel Gonzalo,25,DF,28,17,"1,524",0,3,0,8,1,8,1,12.5,0.00,0.00,13.7,0,661,851,77.7,10029,3892,41,2.42,33,6,1,0,0,1,5,0.30,5,0,0,0,0,0,26,15,15,51.7,25,19,45,38,0
Bade Loïc,22,DF,19,16,"1,449",1,0,0,4,0,4,2,50.0,0.25,0.50,7.8,0,735,847,86.8,13873,4762,3,0.19,2,1,0,0,0,0,1,0.06,0,1,0,0,0,0,27,20,17,56.7,21,23,50,77,0
Nianzou Tanguy,20,DF,19,16,"1,366",1,0,0,1,1,6,1,16.7,0.17,1.00,12.0,0,676,772,87.6,12120,4079,10,0.66,7,0,0,1,1,1,0,0.00,0,0,0,0,0,0,20,15,8,72.7,8,16,36,44,3
Mir Rafa,25,FW,26,16,"1,298",6,0,0,1,0,50,15,30.0,0.12,0.40,12.5,0,176,262,67.2,2380,325,19,1.32,14,0,0,4,1,0,0,0.00,0,0,0,0,0,0,8,2,2,40.0,5,4,12,11,0
Telles Alex,29,DF,27,15,"1,427",0,2,0,6,0,12,1,8.3,0.00,0.00,22.5,1,542,728,74.5,9200,3455,42,2.65,31,5,1,2,3,0,4,0.25,3,0,0,0,1,0,21,13,13,52.0,17,20,41,38,0
Rekik Karim,27,DF,16,15,"1,181",1,1,0,2,0,8,1,12.5,0.13,1.00,15.6,0,642,700,91.7,11249,3819,14,1.07,12,0,0,1,1,0,2,0.15,2,0,0,0,0,0,11,5,4,80.0,12,10,21,24,0
Gueye Pape,23,MF,16,15,"1,171",1,3,0,6,3,20,5,25.0,0.05,0.20,19.2,0,447,553,80.8,8299,2200,31,2.38,22,0,4,1,3,1,6,0.46,5,0,0,0,1,0,37,22,16,48.5,21,22,59,10,0
Dmitrović Marko,30,GK,15,13,"1,269",0,0,0,1,0,0,0,,,,,0,271,508,53.3,9990,8313,4,0.28,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,6,0
Ocampos Lucas,28,"FW,MF",19,11,"1,165",4,0,3,7,0,27,6,22.2,0.04,0.17,16.4,0,333,450,74.0,4746,848,30,2.32,25,0,2,0,2,1,2,0.15,1,0,0,0,1,0,22,14,8,25.8,17,8,30,5,0
Gómez Papu,34,"FW,MF",19,11,"1,065",1,1,0,4,0,22,7,31.8,0.05,0.14,21.4,0,450,535,84.1,7565,2319,46,3.89,38,2,1,2,2,1,3,0.25,3,0,0,0,0,0,6,4,2,20.0,8,4,10,5,0
Suso,28,"MF,FW",25,10,"1,065",2,4,0,1,0,24,9,37.5,0.08,0.22,24.1,2,444,572,77.6,8092,2148,64,5.41,51,6,3,2,1,1,7,0.59,4,1,2,0,0,0,16,10,10,45.5,7,2,18,3,0
Gil Bryan,21,"FW,DF",17,10,918,2,2,0,4,0,17,4,23.5,0.12,0.50,13.7,0,284,374,75.9,3630,945,25,2.45,20,0,1,1,2,1,4,0.39,3,0,0,1,0,0,22,11,10,43.5,10,8,30,10,0
Isco,30,"MF,FW",12,10,799,0,2,0,5,0,4,1,25.0,0.00,0.00,15.6,0,346,417,83.0,5315,1337,32,3.60,22,5,2,0,2,1,3,0.34,2,0,1,0,0,0,15,9,8,57.1,3,10,25,3,0
Carmona,20,DF,10,5,527,2,1,0,6,1,5,2,40.0,0.40,1.00,14.3,0,269,330,81.5,4412,1380,10,1.70,7,2,0,1,0,0,2,0.34,2,0,0,0,0,0,13,11,9,56.3,10,7,20,17,1
